MAPNUM	MINLAT	MAXLAT	MINLON	MAXLON	LABLAT	LABLON	XRED	YRED	XGREEN	YGREEN	XDOUBLE	YDOUBLE	XGRID	YGRID	PERIM	AREA	GRIDX	GRIDY	XGRIDCOO	YGRIDCOO	BOXSIZEX	BOXSIZEY	COMPLETE	TOTALCEL	TOTALRED	TOTALGRE	TOTALDOU	MEANPERI	MEANAREA	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1660.000	2139.000	.	.	11.000	11.000	45.820	1573.100	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1920.000	2079.000	.	.	11.000	11.000	40.248	2099.129	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1920.000	1899.000	.	.	11.000	10.000	40.248	2078.808	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1840.000	1819.000	.	.	11.000	10.000	18.576	664.820	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1770.000	2229.000	.	.	11.000	11.000	22.910	772.939	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2010.000	2019.000	.	.	12.000	10.000	60.062	551.333	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2040.000	1889.000	.	.	12.000	10.000	50.774	241.927	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2170.000	1949.000	.	.	12.000	10.000	21.672	615.744	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2250.000	1879.000	.	.	13.000	10.000	45.201	1409.771	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2350.000	1969.000	.	.	13.000	10.000	31.579	1450.028	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2440.000	1839.000	.	.	13.000	10.000	15.480	100.835	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2390.000	1879.000	.	.	13.000	10.000	72.446	874.158	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2380.000	1789.000	.	.	13.000	10.000	42.724	522.194	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2490.000	1829.000	.	.	13.000	10.000	37.152	859.972	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2410.000	1729.000	.	.	13.000	9.000	55.108	1436.226	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2470.000	1699.000	.	.	13.000	9.000	43.963	684.757	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2540.000	1679.000	.	.	14.000	9.000	30.341	631.464	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2590.000	1759.000	.	.	14.000	9.000	29.102	214.322	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2650.000	1669.000	.	.	14.000	9.000	45.820	2322.269	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2640.000	1629.000	.	.	14.000	9.000	34.675	1146.757	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2630.000	1569.000	.	.	14.000	9.000	24.149	703.160	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2720.000	1579.000	.	.	14.000	9.000	47.678	2318.818	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2680.000	1519.000	.	.	14.000	9.000	40.867	1415.905	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2730.000	1479.000	.	.	14.000	9.000	40.248	1310.086	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2760.000	1469.000	.	.	14.000	8.000	30.960	1652.848	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2740.000	1459.000	.	.	14.000	8.000	24.768	753.386	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2790.000	1499.000	.	.	14.000	9.000	32.198	391.454	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2800.000	1549.000	.	.	14.000	9.000	41.486	2122.900	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2840.000	1459.000	.	.	15.000	8.000	42.105	2249.806	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2810.000	1419.000	.	.	14.000	8.000	39.009	1376.032	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2800.000	1409.000	.	.	14.000	8.000	17.337	539.831	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2770.000	1419.000	.	.	14.000	8.000	52.632	2662.347	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2720.000	1429.000	.	.	14.000	8.000	61.300	1725.695	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2540.000	1399.000	.	.	14.000	8.000	30.341	512.226	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2520.000	1449.000	.	.	13.000	8.000	31.579	272.599	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2590.000	1499.000	.	.	14.000	9.000	45.820	713.895	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2520.000	1539.000	.	.	13.000	9.000	48.916	391.454	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2490.000	1509.000	.	.	13.000	9.000	19.814	220.456	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2500.000	1479.000	.	.	13.000	9.000	24.149	161.796	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2430.000	1419.000	.	.	13.000	8.000	34.056	116.938	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2430.000	1489.000	.	.	13.000	9.000	39.628	558.234	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2450.000	1519.000	.	.	13.000	9.000	25.387	273.749	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2430.000	1559.000	.	.	13.000	9.000	47.678	1064.325	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2440.000	1609.000	.	.	13.000	9.000	43.963	480.787	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2880.000	1499.000	.	.	15.000	9.000	46.440	1803.525	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2910.000	1449.000	.	.	15.000	8.000	41.486	1536.294	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2920.000	1409.000	.	.	15.000	8.000	47.678	1525.942	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2290.000	1499.000	.	.	13.000	9.000	42.105	464.684	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2270.000	1639.000	.	.	13.000	9.000	40.867	286.785	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2240.000	1719.000	.	.	13.000	9.000	66.254	3229.399	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2070.000	1689.000	.	.	12.000	9.000	40.867	444.364	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2070.000	1779.000	.	.	12.000	10.000	52.012	535.230	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	2050.000	1389.000	.	.	12.000	8.000	45.201	275.283	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1880.000	1589.000	.	.	11.000	9.000	58.824	1461.914	.	.	.	.	.	.	.	.	.	.	.	.	.	
3.000	-561.000	2439.000	1870.000	3400.000	.	.	.	.	1830.000	1509.000	.	.	11.000	9.000	53.870	1229.188	.	.	.	.	.	.	.	.	.	.	.	.	.	
